난	6.542840619051457e-69	8.854771883513433e-70	3.257488532207521e-70	1.0	3.257488532207521e-70
느	0.49839778846450256	0.06745080586634483	0.18335029990140392	0.18335029990140392	0.06745080586634483
우	0.999999887464838	1.12535162055095e-07	7.781131365482819e-20	1.758792004498346e-25	6.470234197516525e-26
종	0.9999999847182874	1.5229979511972456e-08	1.3887943652732454e-11	3.775134486588577e-11	9.35762282583967e-14
安	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
알	0.9810478038888919	0.01796851730861465	0.0008945997997131443	4.45395013901957e-05	4.45395013901957e-05
점	0.005991268811484648	0.889183131345176	0.044269821351833626	0.01628595713967214	0.044269821351833626
팬	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
文	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517	0.08780358892901517
아	0.9990436336169068	0.0009110098722973108	4.535651079586522e-05	2.6760752034652938e-33	3.6216739562345146e-34
j	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
렛	0.07629314247787525	0.5637343097327291	0.20738626283364517	0.07629314247787525	0.07629314247787525
염	0.8339252302011539	0.04151869244971153	0.04151869244971153	0.04151869244971153	0.04151869244971153
라	1.0	2.8625185805493937e-20	5.242885663363464e-22	1.6458114310822737e-38	2.2273635617957434e-39
相	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
野	0.08780358892901517	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517
싯	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
갈	0.4052761150011883	0.14909275070677036	0.4052761150011883	0.020177509645426455	0.020177509645426455
들	0.8568049214406616	0.11595593672169562	0.015692929539197414	0.005773106149222764	0.005773106149222764
겟	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
꽃	0.32220249132240225	0.32220249132240225	0.11853167245173185	0.11853167245173185	0.11853167245173185
를	0.818495624609583	0.11077133718446613	0.04075049762123481	0.014991270292358052	0.014991270292358052
엽	0.5637343097327291	0.07629314247787525	0.07629314247787525	0.20738626283364517	0.07629314247787525
여	1.7133336721258834e-15	0.999664649869531	6.303002338418851e-16	0.00033535013046647724	8.530186067109474e-17
젠	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
습	0.08780358892901517	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517
法	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
老	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517	0.08780358892901517
혜	0.9998476232926159	0.0001233909993070739	1.6699155840071527e-05	6.143276118480341e-06	6.143276118480341e-06
모	0.9999832965156842	1.6701421813648465e-05	2.061119193991353e-09	6.914284612366464e-13	6.914284612366464e-13
족	0.017065385160357126	0.9317384593585715	0.017065385160357126	0.017065385160357126	0.017065385160357126
宏	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
쯤	0.08780358892901517	0.08780358892901517	0.08780358892901517	0.6487856442839393	0.08780358892901517
넬	0.9901823335417472	0.0024544166145631804	0.0024544166145631804	0.0024544166145631804	0.0024544166145631804
배	0.9932862102830458	0.006692709839809625	1.6589569083224463e-05	2.2451540306515356e-06	2.2451540306515356e-06
烈	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
升	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
무	1.0261879630646171e-10	0.9999999998971222	2.5436656471152365e-13	4.658886144624102e-15	3.139132791725083e-17
개	6.914086207870129e-13	4.539786870215952e-05	5.1088570862795076e-12	0.9999546021252432	2.5435501703624403e-13
산	1.0612026727651524e-30	0.9820137900379085	0.01798620996209156	1.943660494212608e-32	2.630458435000779e-33
녘	0.14884758120207758	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758
찰	1.670111400766364e-05	0.9999648668965282	6.143996488079847e-06	6.143996488079847e-06	6.143996488079847e-06
창	0.9999810271241868	1.6701383910950696e-05	2.260286522031919e-06	5.602690136376252e-09	5.602690136376252e-09
텔	4.539785983509464e-05	0.9999544068151418	1.1253004388223508e-07	4.1397489658394525e-08	4.1397489658394525e-08
·	0.0009085679386834504	0.0009085679386834504	0.0009085679386834504	0.9963657282452661	0.0009085679386834504
천	5.749522264293021e-19	9.357622968839299e-14	0.9999999999999064	1.5628821893348422e-18	9.602680054507776e-24
촬	0.11853167245173185	0.32220249132240225	0.32220249132240225	0.11853167245173185	0.11853167245173185
正	0.5637343097327291	0.20738626283364517	0.07629314247787525	0.07629314247787525	0.07629314247787525
근	0.9999999988872944	7.58256041947475e-10	3.7751345400784846e-11	2.7894680897650685e-10	3.7751345400784846e-11
낫	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
애	0.664434835220405	0.24443191587572197	0.0899214766168256	0.0006058861435236741	0.0006058861435236741
4	1.733141042341547e-58	4.711165801553596e-58	6.375869581278994e-59	1.0	2.7487850079102147e-43
古	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
컵	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
켄	0.8339252302011539	0.04151869244971153	0.04151869244971153	0.04151869244971153	0.04151869244971153
江	0.20738626283364517	0.07629314247787525	0.5637343097327291	0.07629314247787525	0.07629314247787525
한	1.0112214926104486e-43	1.0	8.408597124803643e-50	3.093350011308561e-50	6.991989996645917e-56
골	0.0008946501762738064	0.9811030484957215	0.017969529148883893	1.638608956037342e-05	1.638608956037342e-05
축	1.522997841834422e-08	0.9999999129106911	4.139937358240852e-08	1.522997841834422e-08	1.522997841834422e-08
획	0.0009085679386834504	0.9963657282452661	0.0009085679386834504	0.0009085679386834504	0.0009085679386834504
斗	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
럼	0.04151869244971153	0.8339252302011539	0.04151869244971153	0.04151869244971153	0.04151869244971153
두	0.9996130304981716	0.0003353328140965104	6.141834730534715e-06	4.538236137428162e-05	1.1249162703875984e-07
넘	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
第	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
페	0.996619171575139	0.002470371940849299	0.0009087990490852513	8.287174631739343e-07	8.287174631739343e-07
鉉	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
닉	0.0003350130904157414	0.998659947638337	0.0003350130904157414	0.0003350130904157414	0.0003350130904157414
몰	0.5637343097327291	0.20738626283364517	0.07629314247787525	0.07629314247787525	0.07629314247787525
S	4.780892883885469e-25	1.0	6.470234925645461e-26	2.3802664086944007e-26	8.75651076269652e-27
玖	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
부	1.2479464629120883e-47	0.9999999999993087	4.590938473879772e-48	6.914400106935422e-13	1.6889118802233647e-48
쪽	0.32220249132240225	0.11853167245173185	0.32220249132240225	0.11853167245173185	0.11853167245173185
급	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
판	0.034234438642530465	0.6876170813991483	0.2529601876450569	0.012594146156632138	0.012594146156632138
뿌	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
베	0.9999937431512503	6.144173909920829e-06	1.1253447060369187e-07	1.0261815424673147e-10	3.775110923833245e-11
진	0.9999999999999065	9.357622968839299e-14	1.9287498479637375e-22	6.470234925644855e-26	6.470234925644855e-26
子	0.7297966543188357	0.03633443592321024	0.09876723691737194	0.09876723691737194	0.03633443592321024
츄	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
곡	0.006643776755156083	0.0024441088799546386	0.98602389660498	0.0024441088799546386	0.0024441088799546386
형	0.9999999582927682	4.139937546119824e-08	1.0261879203707297e-10	1.0261879203707297e-10	1.0261879203707297e-10
높	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
漢	0.32220249132240225	0.32220249132240225	0.11853167245173185	0.11853167245173185	0.11853167245173185
학	1.2160992992528256e-37	1.0	2.2273635617957434e-39	6.054601895401186e-39	4.07955866717756e-41
런	0.9875496326135988	0.006654057083516755	0.002447890801407021	0.002447890801407021	0.000900528700070329
沈	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
탱	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
윔	0.14884758120207758	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758
성	6.144174602214717e-06	0.9999938558253977	2.8625009927354327e-20	3.975425310051347e-31	1.4624772414804972e-31
츠	0.00012339381653944217	0.9998704515629392	6.143416380220866e-06	5.602070604015616e-09	5.602070604015616e-09
촌	0.0063476758909426275	0.046903333256004674	0.9420786319340579	0.002335179459497411	0.002335179459497411
혼	0.20738626283364517	0.5637343097327291	0.07629314247787525	0.07629314247787525	0.07629314247787525
랜	0.024280950169516917	0.48769592115991195	0.48769592115991195	0.0001636037553296403	0.0001636037553296403
地	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
텐	0.11370016559742104	0.8401369020570487	0.015387644115176742	0.015387644115176742	0.015387644115176742
잠	0.016579230056156354	0.016579230056156354	0.9051952900400391	0.04506701979149185	0.016579230056156354
랭	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517	0.08780358892901517
강	0.46831053083124025	0.46831053083124025	0.06337893833273434	2.3926401947964005e-12	2.3926401947964005e-12
액	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
웽	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
먼	0.9448680997801521	0.04704221268236813	0.0063664711774452645	0.0008616081800172859	0.0008616081800172859
황	0.9999938032210769	4.139912064506368e-08	6.1441742790025995e-06	5.602761718246393e-09	5.602761718246393e-09
善	0.14884758120207758	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758
九	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
킬	0.5637343097327291	0.20738626283364517	0.07629314247787525	0.07629314247787525	0.07629314247787525
渾	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
쇼	0.415626587159212	0.415626587159212	0.05624894189385865	0.05624894189385865	0.05624894189385865
변	0.034234438642530465	0.6876170813991483	0.2529601876450569	0.012594146156632138	0.012594146156632138
佛	0.04151869244971153	0.8339252302011539	0.04151869244971153	0.04151869244971153	0.04151869244971153
繩	0.14884758120207758	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758
延	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
金	0.9737555469386476	0.006561113265338089	0.006561113265338089	0.006561113265338089	0.006561113265338089
담	0.00012337777403293143	0.9997404577862744	4.538814656421131e-05	4.538814656421131e-05	4.538814656421131e-05
펑	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
成	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
콥	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
맨	0.04473030591000158	0.8984322109408162	0.04473030591000158	0.006053588619590394	0.006053588619590394
야	0.9999937427337319	6.144173907355507e-06	1.1253447055670636e-07	2.789450638424321e-10	2.789450638424321e-10
7	7.175095973164411e-66	1.4411565509640892e-64	7.175095973164411e-66	1.0	2.572209372642415e-56
默	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
살	0.4792902640295052	0.023862457143288537	0.4792902640295052	0.008778507398850478	0.008778507398850478
凡	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
鳴	0.14884758120207758	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758
찌	0.32220249132240225	0.32220249132240225	0.11853167245173185	0.11853167245173185	0.11853167245173185
규	0.9999999846721002	5.602796351658165e-09	2.0611535908454015e-09	5.602796351658165e-09	2.0611535908454015e-09
피	0.017986204486219303	0.9820134910654136	3.00400205681009e-07	2.024080664393012e-09	2.024080664393012e-09
멸	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
奇	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517	0.08780358892901517
봉	0.006692848688130104	3.038548603520456e-07	0.9933068172009242	1.5128042706255044e-08	1.5128042706255044e-08
취	0.14884758120207758	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758
協	0.14884758120207758	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758
낙	0.4983977884645025	0.1833502999014039	0.1833502999014039	0.06745080586634482	0.06745080586634482
姬	0.40460967519168967	0.14884758120207758	0.14884758120207758	0.14884758120207758	0.14884758120207758
퓨	0.08780358892901517	0.6487856442839393	0.08780358892901517	0.08780358892901517	0.08780358892901517
일	2.2444145171954394e-158	5.4213726622294345e-151	1.3790159402541388e-163	1.0	2.303191161910391e-168
주	2.319522825462675e-16	0.9999999979388459	2.319522825462675e-16	2.0611536181902025e-09	9.854154665800326e-34
(	0.0002951458963476396	0.8798175170600863	0.0008022897267860455	0.1190703528678601	1.4694448919954418e-05
처	0.49814782250101103	0.49814782250101103	0.001234784999325988	0.001234784999325988	0.001234784999325988
